smiles,pIC50,patent_cie,target_2targs_power6_seed19_targid0_continuous,target_2targs_power6_seed19_targid0,target_2targs_power6_seed19_targid1_continuous,target_2targs_power6_seed19_targid1,target_1targs_power6_seed19_targid0_continuous,target_1targs_power6_seed19_targid0,target_1targs_power6_seed20_targid0_continuous,target_1targs_power6_seed20_targid0,target_1targs_power6_seed21_targid0_continuous,target_1targs_power6_seed21_targid0,target_1targs_power6_seed22_targid0_continuous,target_1targs_power6_seed22_targid0,target_1targs_power6_seed23_targid0_continuous,target_1targs_power6_seed23_targid0,target_2targs_power15_seed19_targid0_continuous,target_2targs_power15_seed19_targid0,target_2targs_power15_seed19_targid1_continuous,target_2targs_power15_seed19_targid1,target_1targs_power15_seed19_targid0_continuous,target_1targs_power15_seed19_targid0,target_1targs_power15_seed20_targid0_continuous,target_1targs_power15_seed20_targid0,target_1targs_power15_seed21_targid0_continuous,target_1targs_power15_seed21_targid0,target_1targs_power15_seed22_targid0_continuous,target_1targs_power15_seed22_targid0,target_1targs_power15_seed23_targid0_continuous,target_1targs_power15_seed23_targid0
Cl.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CC2CN3)c(n1)C(F)(F)F,6.747146969020108,merck,1.4417033,1,1.886771,1,1.3713508,1,1.0248035,1,2.0193615,1,1.2882447,1,1.1672539,1,1.2740455,1,0.9278011,1,1.3308564,1,0.9282021,0,1.2249186,1,0.8821498,0,1.1036072,0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC3(CC3)C2)c(n1)C(F)(F)F,7.795880017344077,merck,1.4533627,1,1.8225715,1,1.503326,1,0.8356252,0,0.84820724,0,0.68633044,0,0.98176515,0,1.2608771,1,0.9112648,0,1.3270087,1,0.9410127,1,1.19348,0,0.8871424,1,1.111467,1
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNC(C2)C(F)(F)F)c(n1)C(F)(F)F,6.946921556516581,merck,2.0371652,1,1.897254,1,2.3432379,1,1.0743723,1,1.344082,1,0.7938407,0,1.2429297,1,1.2628795,1,0.9109314,0,1.3152658,1,0.92931074,0,1.2242137,1,0.8836889,0,1.1006885,0
OC=O.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNC(C2)C(F)F)c(n1)C(F)(F)F,7.309803919971486,merck,2.1765552,1,1.9350519,1,1.8276788,1,0.9482129,1,0.7872617,0,0.7263308,0,1.2017134,1,1.2584956,1,0.94305164,1,1.3135602,1,0.93383396,0,1.2091134,1,0.88762474,1,1.1101689,1
Cl.Cn1cc(NC(=O)c2cnn3ccc(NC4CCCNCC4)nc23)c(n1)C(F)(F)F,7.853871964321763,merck,2.1111903,1,1.1600488,0,2.0388713,1,0.9336792,1,0.80390364,0,1.221042,1,0.94240546,0,1.2680365,1,0.8964203,0,1.327036,1,0.926433,0,1.2094946,1,0.88339514,0,1.1047972,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCN3CCCC3C2)c(n1)C(F)(F)F,7.013228265733755,merck,2.1863317,1,1.1959862,0,2.2703412,1,1.0303962,1,1.2936218,1,0.72098553,0,1.3555458,1,1.2732587,1,0.89390993,0,1.3271642,1,0.927633,0,1.2393607,1,0.88800305,1,1.0973588,0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CC(C2)N3)c(n1)C(F)(F)F,6.410050398674293,merck,2.075939,1,1.4479856,1,1.9547433,1,0.9248506,1,0.8363675,0,0.79269314,0,1.4852216,1,1.2783296,1,0.92706084,1,1.3432877,1,0.9202147,0,1.1984966,0,0.8907231,1,1.0899779,0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCC[C@H]4O)nc23)c(n1)C(F)(F)F,6.826813731587727,merck,1.752218,1,2.0194912,1,1.5756261,1,0.9981318,1,0.90921515,0,0.6841774,0,1.2059779,1,1.244425,0,0.9360727,1,1.2968321,0,0.93343705,0,1.2029692,0,0.9010695,1,1.1127608,1
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@@H](O)C[C@H](O)C2)c(n1)C(F)(F)F,7.698970004336019,merck,0.7376538,0,1.0785708,0,0.7820271,0,0.7331265,0,1.8338219,1,1.5937692,1,1.0594314,0,1.2942288,1,0.9186274,0,1.335234,1,0.9301355,0,1.1751468,0,0.9026086,1,1.0971713,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@H](O)C2)c(n1)C(F)(F)F,8.698970004336019,merck,0.8762833,0,1.8506514,1,0.9485176,0,0.84311336,0,1.3909045,1,0.73695076,0,1.2694234,1,1.2630655,1,0.9190278,0,1.3033864,0,0.9353434,0,1.2194514,1,0.9093975,1,1.1009271,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@@H](O)C2)c(n1)C(F)(F)F,9.045757490560677,merck,0.8762833,0,1.8506514,1,0.9485176,0,0.84311336,0,1.3909045,1,0.73695076,0,1.2694234,1,1.2630655,1,0.9190278,0,1.3033864,0,0.9353434,0,1.2194514,1,0.9093975,1,1.1009271,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@H](O)C[C@@H](O)C2)c(n1)C(F)F,8.397940008672037,merck,0.5609115,0,1.3607731,0,0.5671491,0,0.834251,0,1.1127397,1,1.5930675,1,1.1897482,1,1.2971544,1,0.91833454,0,1.3341815,1,0.9283442,0,1.1868091,0,0.9001781,1,1.1051927,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@@H](O)C2)c(n1)C(F)F,9.30102999566398,merck,0.62893516,0,1.6363548,1,0.70632637,0,0.99795824,1,1.6526982,1,0.6738595,0,1.4403188,1,1.2700392,1,0.9233557,1,1.3061821,0,0.9358333,1,1.2257674,1,0.90644115,1,1.1097451,1
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@H](O)C2)c(n1)C(F)F,9.30102999566398,merck,0.62893516,0,1.6363548,1,0.70632637,0,0.99795824,1,1.6526982,1,0.6738595,0,1.4403188,1,1.2700392,1,0.9233557,1,1.3061821,0,0.9358333,1,1.2257674,1,0.90644115,1,1.1097451,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC(F)C2)c(n1)C(F)(F)F,6.826813731587727,merck,1.4433544,1,0.7939522,0,1.2498473,1,1.1114838,1,0.59730446,0,0.7386298,0,1.0678351,0,1.2668687,1,0.9273331,1,1.3243219,1,0.9388711,1,1.2001911,0,0.8934788,1,1.110115,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNC(C2)C2CC2)c(n1)C(F)(F)F,7.142667503568733,merck,1.3284394,1,1.7786705,1,1.101158,0,0.83489734,0,0.7701039,0,0.6491866,0,0.99549997,0,1.2608019,1,0.9432865,1,1.3203768,1,0.9416358,1,1.2108359,1,0.8950684,1,1.1075407,0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC2C2CC2)c(n1)C(F)(F)F,7.619788758288393,merck,2.3001945,1,1.595713,1,2.1021032,1,0.8542354,0,0.70103204,0,0.9046212,1,1.1541892,1,1.2572638,1,0.9426408,1,1.315081,1,0.938453,1,1.2084846,1,0.88868785,1,1.1122925,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNC(C)(C)C2)c(n1)C(F)(F)F,7.1487416512809245,merck,1.2016814,1,1.374424,0,1.0870646,0,1.1518514,1,0.8607995,0,0.82685125,0,0.89559937,0,1.2739927,1,0.918697,0,1.3355606,1,0.9302534,0,1.2008843,0,0.88451684,1,1.0984336,0
OC=O.N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccncc3C(F)(F)F)c2n1,8.397940008672037,merck,0.49144155,0,0.5304567,0,0.43761438,0,1.0642592,1,1.0404241,1,1.2685592,1,1.0258399,0,1.244263,0,0.9143091,0,1.3084446,0,0.9381303,1,1.2078725,1,0.88749,1,1.1038543,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@@H](N)C2)c(n1)C(F)(F)F,8.522878745280337,merck,1.7662762,1,1.6184483,1,1.8115578,1,0.9302434,1,1.7219987,1,1.5703249,1,0.9974141,0,1.2614009,1,0.9196468,0,1.3186622,1,0.9298316,0,1.2284498,1,0.8889226,1,1.0911304,0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCC[C@@H]4N)nc23)c(n1)C(F)(F)F,8.698970004336019,merck,0.8617885,0,1.2785813,0,0.7855563,0,0.64896274,0,1.416728,1,1.4660858,1,1.3101239,1,1.250177,0,0.89742535,0,1.3100247,0,0.9263065,0,1.2150861,1,0.87585974,0,1.0937067,0
CN1CCN(CC1)c1ccn2ncc(C(=O)Nc3cn(C)nc3C(F)(F)F)c2n1,6.570247719997593,merck,1.3732269,1,1.0659845,0,1.3339293,1,1.0267234,1,1.4984543,1,0.77432084,0,1.1993306,1,1.2785728,1,0.88201773,0,1.339464,1,0.9254728,0,1.2342341,1,0.89331555,1,1.0952474,0
OC(=O)C(F)(F)F.CN1CCN(c2ccn3ncc(C(=O)Nc4cn(C)nc4C(F)(F)F)c3n2)C(C)(C)C1,6.229884705212897,merck,1.4889121,1,0.6587263,0,1.4017233,1,1.1946033,1,1.3307278,1,1.0767758,1,0.9677959,0,1.2855912,1,0.8979562,0,1.350403,1,0.9323408,0,1.2161636,1,0.8816394,0,1.093914,0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC(F)(F)C2)c(n1)C(F)(F)F,6.424812155072337,merck,1.4433544,1,0.7939522,0,1.2498473,1,1.1114838,1,0.59730446,0,0.7386298,0,1.0678351,0,1.2668687,1,0.9273331,1,1.3243219,1,0.9388711,1,1.2001911,0,0.8934788,1,1.110115,1
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(n1)C(F)(F)F,7.67778070526608,merck,1.9626921,1,1.6821193,1,2.195765,1,0.80182976,0,0.9146263,0,0.693864,0,1.2269236,1,1.2575326,1,0.9166593,0,1.2976186,0,0.93350345,0,1.2150912,1,0.90193546,1,1.101709,0
OC(=O)C(F)(F)F.N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccccc3C(F)(F)F)c2n1,7.795880017344077,merck,0.49144155,0,0.5304567,0,0.43761438,0,1.0642592,1,1.0404241,1,1.2685592,1,1.0258399,0,1.244263,0,0.9143091,0,1.3084446,0,0.9381303,1,1.2078725,1,0.88749,1,1.1038543,0
OC(=O)C(F)(F)F.N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cscc3C#N)c2n1,8.698970004336019,merck,0.59731525,0,0.62583,0,0.53266716,0,0.93844867,1,0.87957144,0,0.58576566,0,0.87399095,0,1.2315526,0,0.9126606,0,1.2929941,0,0.936626,1,1.1996348,0,0.8799258,0,1.1124742,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCN3CCC2CC3)c(n1)C(F)(F)F,6.303643611266668,merck,2.1508236,1,1.7599242,1,2.0697489,1,1.1281947,1,0.84675336,0,0.94448143,1,1.3555633,1,1.2734878,1,0.90201575,0,1.3280983,1,0.93299675,0,1.2144109,1,0.880976,0,1.110301,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC2CC(F)(F)F)c(n1)C(F)(F)F,6.974694134735231,merck,1.287662,1,2.450144,1,1.2388114,1,0.9292083,1,0.82554054,0,0.98751634,1,1.1195146,0,1.2685897,1,0.9492809,1,1.3228298,1,0.9390069,1,1.220261,1,0.9022016,1,1.1072785,0
OC(=O)C(F)(F)F.N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccsc3C#N)c2n1,9.045757490560677,merck,1.3765415,1,0.7442535,0,1.1562608,1,0.9377634,1,1.0870754,1,0.6699744,0,0.9311473,0,1.2180092,0,0.9136305,0,1.2767617,0,0.93654156,1,1.2018931,0,0.8739283,0,1.1151439,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCN3CCC2C3)c(n1)C(F)(F)F,7.346787486224656,merck,2.1508236,1,1.7599242,1,2.0697489,1,1.1281947,1,0.84675336,0,0.94448143,1,1.3555633,1,1.2734878,1,0.90201575,0,1.3280983,1,0.93299675,0,1.2144109,1,0.880976,0,1.110301,1
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCC[C@H](N)C2)c(n1)C(F)(F)F,8.301029995663981,merck,1.7662762,1,1.6184483,1,1.8115578,1,0.9302434,1,1.7219987,1,1.5703249,1,0.9974141,0,1.2614009,1,0.9196468,0,1.3186622,1,0.9298316,0,1.2284498,1,0.8889226,1,1.0911304,0
OC(=O)C(F)(F)F.N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3ccoc3C(F)(F)F)c2n1,8.096910013008056,merck,0.93339556,0,1.5945178,1,0.85608596,0,1.4182739,1,1.3838768,1,1.0035268,1,0.8775197,0,1.2328162,0,0.93871915,1,1.2947532,0,0.92762434,0,1.1968209,0,0.89138895,1,1.1132374,1
OC(=O)C(F)(F)F.CC(C)(C)n1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC2)c(n1)C(F)(F)F,7.3187587626244115,merck,1.9320452,1,1.5280976,1,1.7613666,1,0.89594305,0,1.438587,1,0.9819121,1,1.1322742,0,1.2717489,1,0.91815495,0,1.3260294,1,0.93214405,0,1.2124348,1,0.8850206,1,1.1000432,0
OC(=O)C(F)(F)F.CC(C)(C)n1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC3(CC3)C2)c(n1)C(F)(F)F,7.309803919971486,merck,0.90609545,0,1.613348,1,0.82148904,0,0.6705526,0,0.7923944,0,0.82312894,0,0.9720366,0,1.27331,1,0.90620077,0,1.3359187,1,0.93874735,1,1.2055835,0,0.88778543,1,1.0991763,0
OC(=O)C(F)(F)F.CC(C)(C)n1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(n1)C(F)(F)F,6.586700235918747,merck,2.0523238,1,1.4764202,1,1.8322266,1,0.8504629,0,1.1175824,1,0.8820493,1,1.4545331,1,1.2587796,1,0.91475654,0,1.3121278,1,0.9324891,0,1.2063012,0,0.8991083,1,1.1054986,0
OC(=O)C(F)(F)F.CC(C)(C)n1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(n1)C(F)(F)F,6.0506099933550885,merck,2.1983418,1,1.1011274,0,2.058847,1,0.6286003,0,1.763525,1,1.3007209,1,1.1716629,1,1.2676842,1,0.90961176,0,1.3294381,1,0.9338534,0,1.201247,0,0.8830685,0,1.0912323,0
OC(=O)C(F)(F)F.CC(C)(C)n1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC2CN3)c(n1)C(F)(F)F,7.045757490560675,merck,1.396675,1,1.8442929,1,1.2234657,1,0.70309335,0,1.4181128,1,0.65549284,0,0.9467016,0,1.2600462,1,0.92844343,1,1.3182734,1,0.93494964,0,1.2171217,1,0.8900963,1,1.1018308,0
CC(C)n1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC3(CC3)C2)c(n1)C(F)(F)F,7.494850021680094,merck,1.7582474,1,1.057943,0,1.9862994,1,0.8507315,0,1.0671666,1,0.70220673,0,1.3598132,1,1.2776694,1,0.8794683,0,1.33628,1,0.93618584,1,1.2139405,1,0.8886226,1,1.0914115,0
CC(C)n1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(n1)C(F)(F)F,7.1938200260161125,merck,2.0592418,1,1.4543893,1,2.3996825,1,0.67840344,0,1.1934929,1,1.123482,1,1.3270923,1,1.268593,1,0.9135876,0,1.3062077,0,0.9323465,0,1.2179717,1,0.9106703,1,1.0930529,0
CC(C)n1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC2CN3)c(n1)C(F)(F)F,7.3187587626244115,merck,1.9344752,1,2.2770946,1,2.2253234,1,0.8873219,0,1.1711161,1,1.0845077,1,1.0986276,0,1.2618194,1,0.9191639,0,1.3132911,1,0.93160117,0,1.2300184,1,0.89412045,1,1.0907664,0
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCC[C@@H]4N)nc23)c(n1)C(F)(F)F,7.200659450546419,merck,0.8617885,0,1.2785813,0,0.7855563,0,0.64896274,0,1.416728,1,1.4660858,1,1.3101239,1,1.250177,0,0.89742535,0,1.3100247,0,0.9263065,0,1.2150861,1,0.87585974,0,1.0937067,0
Cn1cc(NC(=O)c2cnn3ccc(N[C@H]4CCCCC[C@H]4N)nc23)c(n1)C(F)(F)F,8.096910013008056,merck,0.8617885,0,1.2785813,0,0.7855563,0,0.64896274,0,1.416728,1,1.4660858,1,1.3101239,1,1.250177,0,0.89742535,0,1.3100247,0,0.9263065,0,1.2150861,1,0.87585974,0,1.0937067,0
OC(=O)C(F)(F)F.CC(C)n1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(n1)C(F)(F)F,6.2034256667895695,merck,1.3399619,1,1.8807575,1,1.1565778,1,0.7417084,0,1.8434247,1,1.3824766,1,1.2308215,1,1.2638205,1,0.93119174,1,1.3241646,1,0.93435615,0,1.2018058,0,0.8942057,1,1.0894986,0
OC(=O)C(F)(F)F.O[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cn(CC(F)(F)F)nc3C(F)(F)F)c2n1,6.494850021680094,merck,2.1188908,1,1.7379458,1,2.1088371,1,0.94752216,1,1.5081298,1,1.008129,1,1.0635653,0,1.24746,0,0.9180287,0,1.2974945,0,0.9361235,1,1.2107868,1,0.90297955,1,1.1026269,0
OC(=O)C(F)(F)F.FC(F)(F)Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC2CN3)c(n1)C(F)(F)F,6.573488738635424,merck,1.7298533,1,2.3326564,1,1.3995917,1,0.9382455,1,0.9194665,0,1.3630718,1,1.0577865,0,1.2563653,1,0.9260584,1,1.3101776,0,0.94027823,1,1.221708,1,0.89980745,1,1.1091251,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC(N)CC(F)(F)C2)c(n1)C(F)(F)F,8.698970004336019,merck,2.1300397,1,0.71597993,0,2.0449045,1,1.0702978,1,1.7484488,1,0.74820876,0,1.269693,1,1.2751234,1,0.95074743,1,1.3322058,1,0.9296483,0,1.1897088,0,0.888707,1,1.097174,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@H](N)CC(F)(F)C2)c(n1)C(F)(F)F,8.397940008672037,merck,2.1281886,1,1.4320639,0,2.2291722,1,0.7614971,0,1.1986482,1,1.6061816,1,1.3772317,1,1.2821256,1,0.92063284,0,1.3355896,1,0.9243685,0,1.2085354,1,0.8840644,0,1.089022,0
Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@@H](N)CC(F)(F)C2)c(n1)C(F)(F)F,9.0,merck,2.1281886,1,1.4320639,0,2.2291722,1,0.7614971,0,1.1986482,1,1.6061816,1,1.3772317,1,1.2821256,1,0.92063284,0,1.3355896,1,0.9243685,0,1.2085354,1,0.8840644,0,1.089022,0
OC(=O)C(F)(F)F.FC(F)Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC2)c(n1)C(F)(F)F,7.5376020021010435,merck,1.7548068,1,1.7313168,1,1.4416645,1,1.0242825,1,0.8918697,0,1.1053575,1,1.3077531,1,1.2688054,1,0.9136208,0,1.3196243,1,0.9376317,1,1.2161683,1,0.89576757,1,1.1071807,0
OC(=O)C(F)(F)F.O[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cn(CC(F)F)nc3C(F)(F)F)c2n1,7.420216403383192,merck,2.1188908,1,1.7379458,1,2.1088371,1,0.94752216,1,1.5081298,1,1.008129,1,1.0635653,0,1.24746,0,0.9180287,0,1.2974945,0,0.9361235,1,1.2107868,1,0.90297955,1,1.1026269,0
OC(=O)C(F)(F)F.FC(F)Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC3(CC3)C2)c(n1)C(F)(F)F,7.744727494896692,merck,2.2174158,1,1.0177672,0,2.077863,1,0.86523175,0,0.622862,0,0.6705842,0,0.95103717,0,1.2707639,1,0.8870731,0,1.332958,1,0.9443218,1,1.2020513,0,0.89343953,1,1.1086878,1
OC(=O)C(F)(F)F.FC(F)Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC2CN3)c(n1)C(F)(F)F,7.229147988357855,merck,1.7298533,1,2.3326564,1,1.3995917,1,0.9382455,1,0.9194665,0,1.3630718,1,1.0577865,0,1.2563653,1,0.9260584,1,1.3101776,0,0.94027823,1,1.221708,1,0.89980745,1,1.1091251,1
OC(=O)C(F)(F)F.N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccn2ncc(C(=O)Nc3cn(CC(F)F)nc3C(F)(F)F)c2n1,6.612610173661269,merck,1.745187,1,2.008457,1,1.4196858,1,0.92753696,1,1.4317368,1,1.0570017,1,1.3385243,1,1.2581366,1,0.9167136,0,1.3178968,1,0.9384244,1,1.2060101,0,0.8920267,1,1.0859035,0
OC(=O)C(F)(F)F.FC(F)n1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC2CN3)c(n1)C(F)(F)F,7.130768280269022,merck,1.4891927,1,2.2137501,1,1.2388324,1,0.86349654,0,1.192525,1,0.8521682,1,1.2305996,1,1.2480456,0,0.92037094,0,1.3043227,0,0.9379785,1,1.2130672,1,0.89101803,1,1.1066884,0
OC(=O)C(F)(F)F.FC(F)n1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC3(CC3)C2)c(n1)C(F)(F)F,7.494850021680094,merck,2.1255598,1,1.0874106,0,2.3179753,1,0.78322536,0,0.5496489,0,0.6723668,0,1.2231219,1,1.2629278,1,0.88324034,0,1.3274627,1,0.94177026,1,1.1921042,0,0.8860302,1,1.106469,0
OC(=O)C(F)(F)F.N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccn2ncc(C(=O)Nc3cn(CC(F)(F)F)nc3C(F)(F)F)c2n1,6.032920265855503,merck,1.745187,1,2.008457,1,1.4196858,1,0.92753696,1,1.4317368,1,1.0570017,1,1.3385243,1,1.2581366,1,0.9167136,0,1.3178968,1,0.9384244,1,1.2060101,0,0.8920267,1,1.0859035,0
OC(=O)C(F)(F)F.FC(F)(F)Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CCNCC3(CC3)C2)c(n1)C(F)(F)F,7.292429823902062,merck,2.2174158,1,1.0177672,0,2.077863,1,0.86523175,0,0.622862,0,0.6705842,0,0.95103717,0,1.2707639,1,0.8870731,0,1.332958,1,0.9443218,1,1.2020513,0,0.89343953,1,1.1086878,1
OC(=O)C(F)(F)F.N[C@@H]1[C@@H](CCCC1(F)F)Nc1ccn2ncc(C(=O)Nc3cn(nc3C(F)(F)F)C(F)F)c2n1,6.484126156288321,merck,0.8862155,0,1.0408969,0,0.7576318,0,0.9970103,1,1.5661367,1,1.5130451,1,1.1218517,0,1.2558784,0,0.90015554,0,1.3155129,1,0.93644816,1,1.1944069,0,0.8868929,1,1.0928121,0
OC(=O)C(F)(F)F.O[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cn(nc3C(F)(F)F)C(F)F)c2n1,6.85078088734462,merck,1.6054573,1,0.85958993,0,1.5141559,1,0.87774974,0,1.2921613,1,0.76477915,0,1.2602471,1,1.246463,0,0.90380275,0,1.296607,0,0.9339096,0,1.2011256,0,0.8994118,1,1.108649,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC2CCN3)c(n1)C(F)(F)F,6.84163750790475,merck,2.0676227,1,1.7644739,1,1.7122649,1,0.92245865,0,0.82944524,0,0.7039533,0,0.92642903,0,1.246191,0,0.9362689,1,1.300437,0,0.9344548,0,1.2088335,1,0.8872822,1,1.1181619,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CC2CCN3)c(n1)C(F)(F)F,7.387216143280264,merck,1.9183501,1,1.8432218,1,1.7410791,1,0.8691587,0,0.802859,0,0.61345756,0,0.97350144,0,1.2425048,0,0.9355969,1,1.2946005,0,0.93146354,0,1.2065707,0,0.88189685,0,1.1226791,1
OC(=O)C(F)(F)F.C[C@@H]1CN([C@H](C)CN1)c1ccn2ncc(C(=O)Nc3cn(C)nc3C(F)(F)F)c2n1,7.259637310505756,merck,2.1655967,1,1.699167,1,2.1124969,1,1.031525,1,1.1924624,1,0.6420603,0,0.93388313,0,1.2742779,1,0.9314761,1,1.3405324,1,0.93050975,0,1.2031673,0,0.8794727,0,1.1021647,0
OC(=O)C(F)(F)F.N[C@H]1CCCC[C@H]1Nc1ccn2ncc(C(=O)Nc3cscc3Br)c2n1,9.045757490560677,merck,0.6719524,0,0.65003383,0,0.73369455,0,0.93233967,1,0.7978064,0,0.6233125,0,0.9337286,0,1.2547002,0,0.9083097,0,1.3212469,1,0.937712,1,1.2084938,1,0.87625086,0,1.1153573,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@@H]3CC[C@H]2CN3)c(n1)C(F)(F)F,7.721246399047171,merck,2.19631,1,1.6957495,1,1.7879368,1,0.89413977,0,0.9491628,1,0.63763237,0,0.9191701,0,1.2460606,0,0.9552817,1,1.3040248,0,0.93669206,1,1.2143599,1,0.89159966,1,1.111095,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2C[C@H]3CC[C@@H]2CN3)c(n1)C(F)(F)F,7.356547323513813,merck,2.19631,1,1.6957495,1,1.7879368,1,0.89413977,0,0.9491628,1,0.63763237,0,0.9191701,0,1.2460606,0,0.9552817,1,1.3040248,0,0.93669206,1,1.2143599,1,0.89159966,1,1.111095,1
OC(=O)C(F)(F)F.CC1CN(C(C)CN1)c1ccn2ncc(C(=O)Nc3cn(C)nc3C(F)(F)F)c2n1,7.207608310501746,merck,2.1655967,1,1.699167,1,2.1124969,1,1.031525,1,1.1924624,1,0.6420603,0,0.93388313,0,1.2742779,1,0.9314761,1,1.3405324,1,0.93050975,0,1.2031673,0,0.8794727,0,1.1021647,0
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CNC(COC3)C2)c(n1)C(F)(F)F,7.5376020021010435,merck,0.6372912,0,0.56725323,0,0.5288415,0,0.8091733,0,1.0029435,1,0.8104668,0,1.0932987,0,1.2683554,1,0.9541929,1,1.3311791,1,0.9326948,0,1.1831036,0,0.8872047,1,1.1203344,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CCC(C2)N3)c(n1)C(F)(F)F,8.045757490560675,merck,1.8593454,1,1.9343729,1,1.5258884,1,0.8598526,0,0.85610545,0,0.6895576,0,1.0494664,0,1.2631164,1,0.9186661,0,1.3162938,1,0.9310177,0,1.2105914,1,0.8893017,1,1.1084117,1
OC(=O)C(F)(F)F.Cn1cc(NC(=O)c2cnn3ccc(nc23)N2CC3CC2CNC3)c(n1)C(F)(F)F,6.943095148663526,merck,0.6784699,0,1.360259,0,0.56908286,0,0.9599523,1,1.3336759,1,0.6930783,0,1.2484478,1,1.2838742,1,0.9216646,0,1.3393251,1,0.93132925,0,1.1919318,0,0.88369536,0,1.1106113,1
