smiles,pIC50,patent_cie,target_2targs_power6_seed19_targid0_continuous,target_2targs_power6_seed19_targid0,target_2targs_power6_seed19_targid1_continuous,target_2targs_power6_seed19_targid1,target_1targs_power6_seed19_targid0_continuous,target_1targs_power6_seed19_targid0,target_1targs_power6_seed20_targid0_continuous,target_1targs_power6_seed20_targid0,target_1targs_power6_seed21_targid0_continuous,target_1targs_power6_seed21_targid0,target_1targs_power6_seed22_targid0_continuous,target_1targs_power6_seed22_targid0,target_1targs_power6_seed23_targid0_continuous,target_1targs_power6_seed23_targid0,target_2targs_power15_seed19_targid0_continuous,target_2targs_power15_seed19_targid0,target_2targs_power15_seed19_targid1_continuous,target_2targs_power15_seed19_targid1,target_1targs_power15_seed19_targid0_continuous,target_1targs_power15_seed19_targid0,target_1targs_power15_seed20_targid0_continuous,target_1targs_power15_seed20_targid0,target_1targs_power15_seed21_targid0_continuous,target_1targs_power15_seed21_targid0,target_1targs_power15_seed22_targid0_continuous,target_1targs_power15_seed22_targid0,target_1targs_power15_seed23_targid0_continuous,target_1targs_power15_seed23_targid0
CCOc1cc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2cc1NC(=O)c1cccc(n1)C(F)(F)F,8.221848749616356,bayer,0.94015884,0.0,0.46071774,0.0,1.2303772,1,1.1559693,1,0.38386247,0,1.1660426,1,0.9697599,0,0.90397286,0,1.1743957,0,0.9157212,0,0.9002313,0,0.8271672,1,1.140984,1,1.0096686,0
CCOc1cc2nn(CC(=O)N3CCC(CC3)C(C)(C)O)cc2cc1NC(=O)c1cccc(n1)C(F)(F)F,7.67778070526608,bayer,0.87737054,0.0,1.3455651,1.0,0.8637769,0,1.1872643,1,0.46926227,0,0.8901509,0,1.0644165,1,0.90956354,1,1.1715646,0,0.91511434,0,0.8996901,0,0.8227565,1,1.1124341,0,1.0110089,0
CCOc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(n1)C(F)(F)F,7.853871964321763,bayer,1.0093536,0.0,0.48294032,0.0,1.2732946,1,1.0490888,1,0.3280756,0,1.2826725,1,0.9582155,0,0.89692944,0,1.1724005,0,0.91662914,0,0.9014579,0,0.8191728,1,1.1385472,1,1.0081317,0
Cc1n(CC(=O)N2CCN(CC2)C(=O)c2ccccc2)nc2ccc(NC(=O)c3cccc(n3)C(F)(F)F)cc12,5.981715691573467,bayer,0.6263374,0.0,0.64437586,0.0,0.9515219,0,0.7260823,0,2.3535218,1,0.86686635,0,1.0426459,1,0.90218157,0,1.1900804,1,0.92476326,0,0.91348326,0,0.8050945,0,1.1190913,1,1.0124894,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CCC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.13608262304214,bayer,0.6359678,0.0,0.64600813,0.0,0.9989662,0,0.86868656,0,0.7466915,0,0.82391524,0,0.99148774,0,0.9104716,1,1.1881906,1,0.91789377,0,0.91252184,0,0.8210489,1,1.1160566,1,1.0129789,0
O=C(Cn1cc2cc(NC(=O)c3csc(n3)-c3cccnc3)ccc2n1)N1CCN(CC1)C(=O)C1CC1,6.7569619513137065,bayer,1.473598,,1.4013104,,1.0443381,0,0.84133327,0,0.4512123,0,0.78248966,0,1.0032448,0,0.93833107,1,1.2186346,1,0.9347182,1,0.9134314,0,0.7844988,0,1.0994632,0,1.0130625,0
O=C(Cn1cc2cc(NC(=O)c3csc(n3)-c3ccncc3)ccc2n1)N1CCN(CC1)C(=O)C1CC1,7.251811972993798,bayer,1.473598,,1.4013104,,1.0443381,0,0.84133327,0,0.4512123,0,0.78248966,0,1.0032448,0,0.93833107,1,1.2186346,1,0.9347182,1,0.9134314,0,0.7844988,0,1.0994632,0,1.0130625,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)C3CC3)cc2c1,6.200659450546419,bayer,1.0357574,0.0,0.7486906,0.0,0.9867361,0,0.9320634,0,1.0306383,1,1.0534759,1,1.0276291,1,0.91051584,1,1.1724861,0,0.91827005,0,0.9084932,0,0.8286989,1,1.1120734,0,1.0129827,0
O=C(Cn1cc2cc(NC(=O)c3cccc(NC4CNC4)n3)ccc2n1)N1CCNCC1C(=O)C1CC1,6.7235381958267535,bayer,1.0804038,1.0,0.49214536,0.0,1.3203868,1,1.0942086,1,0.7896844,0,0.9854471,1,0.9816967,0,0.9038861,0,1.1772175,0,0.9439775,1,0.9106977,0,0.7999755,0,1.1186597,1,1.0110903,0
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3csc(n3)-c3cccnc3)ccc2n1,5.1599566693965055,bayer,1.9339617,,1.4578366,,1.051626,0,0.72448206,0,1.4304558,1,1.0845352,1,1.0434321,1,0.92865336,1,1.2306259,1,0.9403359,1,0.92540205,1,0.784903,0,1.0835414,0,1.0168021,1
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)-c3cnn(C)c3)ccc2n1,7.107905397309519,bayer,0.8766122,0.0,1.9216238,1.0,0.79924726,0,0.85063636,0,1.3948257,1,1.1585544,1,1.0363448,1,0.9079612,1,1.2143277,1,0.9493621,1,0.92507666,1,0.79774797,0,1.0943607,0,1.0143384,1
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)-c3cn[nH]c3)ccc2n1,6.6861327796308485,bayer,0.9251224,0.0,0.8278192,0.0,1.2650989,1,0.96785593,1,1.5053555,1,1.2510058,1,0.976798,0,0.9043494,0,1.2114164,1,0.9269454,0,0.92590165,1,0.7902245,0,1.0973877,0,1.0163127,1
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)-c3cn(C)nc3C)ccc2n1,6.185752404268079,bayer,1.1409091,,2.2278411,,0.8398806,0,1.1007493,1,3.009898,1,1.5010211,1,1.0642352,1,0.90004855,0,1.2025721,1,0.9497595,1,0.9267296,1,0.8012703,0,1.084847,0,1.0140722,1
CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)-c3c[nH]nc3C(F)(F)F)ccc2n1,7.420216403383192,bayer,1.0113622,0.0,1.6834322,1.0,0.8922839,0,0.86288315,0,3.852779,1,0.89173216,0,0.9840168,0,0.89922065,0,1.2032554,1,0.92518973,0,0.92890626,1,0.80279225,0,1.0874757,0,1.0160322,1
CCc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(C)CC3)cc2c1,6.031984286006358,bayer,1.1534785,,0.917943,,1.2559403,1,0.7746731,0,0.973145,1,1.0742793,1,1.0153326,1,0.9231124,1,1.2202483,1,0.9340473,1,0.91977346,1,0.79608524,0,1.0981101,0,1.0140913,1
Cn1cc(cn1)-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC(F)(F)F)CC3)cc2c1,6.210419287835574,bayer,1.065133,0.0,0.8499752,0.0,1.307906,1,0.72502697,0,4.2881856,1,0.70725715,0,0.99696875,0,0.9120206,1,1.2060595,1,0.9267673,0,0.9242608,1,0.8249035,1,1.1067134,0,1.015132,1
FC(F)(F)CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.135488918941608,bayer,0.6500493,0.0,0.6409172,0.0,1.0341933,0,0.97238266,1,1.2165573,1,0.9053619,0,0.9685021,0,0.90136594,0,1.1785727,0,0.9207974,0,0.9117811,0,0.83318233,1,1.1094768,0,1.0131799,0
CCN1CCN(CC1=O)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)-c3cnn(C)c3)ccc2n1,7.022276394711152,bayer,1.1106058,1.0,0.61364466,0.0,1.3263404,1,0.84715533,0,1.6564084,1,1.2339959,1,0.99351543,0,0.90323424,0,1.2015364,1,0.9530587,1,0.916379,1,0.78283596,0,1.1201336,1,1.0104091,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.707743928643524,bayer,0.6359678,0.0,0.64600813,0.0,0.9989662,0,0.86868656,0,0.7466915,0,0.82391524,0,0.99148774,0,0.9104716,1,1.1881906,1,0.91789377,0,0.91252184,0,0.8210489,1,1.1160566,1,1.0129789,0
Cc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.247183568811728,bayer,1.3332342,1.0,0.7783226,0.0,1.2911416,1,0.67582506,0,0.8908658,0,0.74696124,0,0.9942751,0,0.91715056,1,1.2085155,1,0.9177841,0,0.9150771,0,0.7952821,0,1.1275043,1,1.0133376,0
O=C(Cn1cc2cc(NC(=O)c3cccc(n3)N3CCOCC3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.562249437179612,bayer,1.6697208,1.0,0.70377064,0.0,1.4621668,1,0.99670243,1,0.78597045,0,1.4638442,1,1.0051528,0,0.913169,1,1.2055571,1,0.9183237,0,0.92618215,1,0.7956,0,1.1125299,0,1.0115744,0
O=C(Cn1cc2cc(NC(=O)c3csc(n3)-c3ccncc3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,7.346787486224656,bayer,2.1144261,,1.8995287,,0.9510512,0,0.7141099,0,0.62893283,0,0.60590875,0,1.0063167,0,0.9389223,1,1.2336236,1,0.93426496,1,0.9167644,1,0.7795613,0,1.1029112,0,1.0130438,0
Clc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.505845405981558,bayer,1.2583848,1.0,0.5356048,0.0,1.362659,1,1.0115143,1,1.1630526,1,1.5639882,1,0.92840725,0,0.92921406,1,1.222629,1,0.9174525,0,0.9110914,0,0.79587287,0,1.1293267,1,1.0109061,0
Cc1ncc(o1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.175874166083451,bayer,1.5452908,1.0,0.66167253,0.0,1.3861527,1,0.69643354,0,1.7639288,1,0.6086195,0,1.0323431,1,0.9195087,1,1.2229068,1,0.9215847,0,0.91780853,1,0.78752226,0,1.1167443,1,1.0140525,1
Nc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.302770657240282,bayer,1.0527973,0.0,0.46369964,0.0,1.3990045,1,0.69252026,0,1.1537055,1,0.7437001,0,1.0066531,0,0.91541827,1,1.2000593,1,0.9273109,0,0.9293002,1,0.79094577,0,1.1185389,1,1.0124385,0
Cc1nc(co1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.195179321278838,bayer,0.94424015,0.0,0.6654813,0.0,1.104389,1,0.8585239,0,0.8331554,0,0.7943201,0,1.0045282,0,0.9357718,1,1.2313305,1,0.908473,0,0.91845506,1,0.79100084,0,1.1173681,1,1.0114719,0
COc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.371611069949688,bayer,0.6896056,0.0,1.1634192,1.0,0.8014291,0,1.3010693,1,1.0556313,1,0.8625776,0,1.0161053,1,0.8952547,0,1.1759106,0,0.9135284,0,0.90170443,0,0.8097184,0,1.1311377,1,1.015151,1
O=C(Cn1cc2cc(NC(=O)c3coc(n3)C3CC3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.649751981665838,bayer,1.1662046,1.0,0.8072631,0.0,1.0611228,1,0.8397608,0,0.7073144,0,1.1951491,1,1.0083843,0,0.9346695,1,1.2204012,1,0.9181026,0,0.91484594,0,0.785764,0,1.1035879,0,1.0107137,0
O=C(Cn1cc2cc(NC(=O)c3cccc(n3)-n3cnnc3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.55129368009492,bayer,1.8540819,1.0,0.8184726,0.0,1.3983777,1,0.73795885,0,0.9986018,1,0.80417264,0,0.9933989,0,0.90706843,0,1.2044004,1,0.9434128,1,0.9272969,1,0.8045767,0,1.115189,1,1.0099891,0
O=C(Cn1cc2cc(NC(=O)c3cnn(n3)-c3ccccc3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.769551078621726,bayer,1.3076682,,1.9688483,,0.8788599,0,0.7221379,0,1.0047457,1,0.8004608,0,0.97399384,0,0.90127504,0,1.1870743,1,0.9346529,1,0.9264155,1,0.8078488,0,1.1187257,1,1.0099708,0
Cn1nccc1-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.1123826996642645,bayer,1.078861,0.0,0.84976757,0.0,1.2050549,1,0.7039602,0,2.786241,1,0.73193955,0,1.0634639,1,0.91062427,1,1.2175606,1,0.934046,1,0.923894,1,0.7838546,0,1.116171,1,1.013255,0
FC(F)(F)c1nc(cs1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.195179321278838,bayer,1.7498913,,1.2586582,,0.97442704,0,0.8197161,0,0.57194,0,0.80000997,0,0.9966245,0,0.9328499,1,1.2098622,1,0.92289895,0,0.915524,0,0.8089271,0,1.1004345,0,1.0131505,0
O=C(Cn1cc2cc(NC(=O)c3cccc(n3)-n3cccn3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.616184634019568,bayer,1.8540819,1.0,0.8184726,0.0,1.3983777,1,0.73795885,0,0.9986018,1,0.80417264,0,0.9933989,0,0.90706843,0,1.2044004,1,0.9434128,1,0.9272969,1,0.8045767,0,1.115189,1,1.0099891,0
Cn1cc(cn1)-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,7.431798275933005,bayer,1.3490007,1.0,0.7954363,0.0,1.4205091,1,0.719938,0,1.449944,1,0.71840906,0,1.0773685,1,0.91894877,1,1.2227731,1,0.9293211,1,0.9221616,1,0.7896918,0,1.119838,1,1.0144165,1
CCn1ccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.080921907623925,bayer,1.1166443,1.0,0.71998656,0.0,1.3000495,1,0.6484595,0,0.89122844,0,1.2815026,1,1.0140928,1,0.92357737,1,1.2200183,1,0.9240082,0,0.91850686,1,0.80232453,0,1.134536,1,1.0116057,0
Clc1cnn(c1)-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.323306390375134,bayer,1.8930733,,1.0848233,,1.1804973,1,0.7024478,0,0.6325541,0,1.2961655,1,0.96691144,0,0.925141,1,1.2273148,1,0.9356668,1,0.9267567,1,0.8047981,0,1.1216819,1,1.008248,0
FC(F)(F)c1csc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.009217308196861,bayer,1.7498913,,1.2586582,,0.97442704,0,0.8197161,0,0.57194,0,0.80000997,0,0.9966245,0,0.9328499,1,1.2098622,1,0.92289895,0,0.915524,0,0.8089271,0,1.1004345,0,1.0131505,0
Cc1nn(C)cc1-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.721246399047171,bayer,1.1224895,,1.1282254,,1.0934663,1,0.73358613,0,3.1854162,1,0.6832479,0,1.0018601,0,0.92013806,1,1.2277808,1,0.94153786,1,0.92427105,1,0.77886766,0,1.1101584,0,1.0118244,0
O=C(Cn1cc2cc(NC(=O)c3cccc(n3)-c3ccncc3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.995678626217357,bayer,1.8370522,1.0,0.772553,0.0,1.447198,1,0.673103,0,0.72083914,0,0.76944673,0,0.99478334,0,0.916571,1,1.2121153,1,0.92771554,0,0.91516256,0,0.7858976,0,1.1174884,1,1.0124894,0
O=C(Cn1cc2cc(NC(=O)c3cccc(n3)-c3cn[nH]c3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,7.795880017344077,bayer,0.96991384,0.0,1.110448,1.0,1.1393793,1,0.75685877,0,0.9226147,1,0.76305974,0,1.0852785,1,0.9147619,1,1.2155263,1,0.9202447,0,0.91776824,1,0.78537124,0,1.1144556,1,1.0123069,0
Cn1cc(cn1)-c1nc(ccc1F)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,7.031517051446066,bayer,1.0085872,0.0,0.8332553,0.0,1.0848411,1,1.1122593,1,2.2807565,1,0.74406266,0,1.0082986,0,0.92481315,1,1.2309192,1,0.9322914,1,0.9335913,1,0.7919766,0,1.1189728,1,1.0123743,0
Cc1n[nH]cc1-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,7.568636235841013,bayer,0.8199985,0.0,0.83043504,0.0,1.1509182,1,0.84918696,0,2.2608664,1,0.788896,0,1.0821651,1,0.9109145,1,1.2193604,1,0.9206918,0,0.9245367,1,0.77712744,0,1.1151421,1,1.0121422,0
O=C(Cn1cc2cc(NC(=O)c3cccc(n3)-n3cncn3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,7.036212172654443,bayer,1.8540819,1.0,0.8184726,0.0,1.3983777,1,0.73795885,0,0.9986018,1,0.80417264,0,0.9933989,0,0.90706843,0,1.2044004,1,0.9434128,1,0.9272969,1,0.8045767,0,1.115189,1,1.0099891,0
FC(F)(F)c1n[nH]cc1-c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,7.698970004336019,bayer,0.47977304,0.0,0.5118442,0.0,1.0888824,1,0.7120985,0,1.6483116,1,0.81465787,0,1.0629847,1,0.9068031,0,1.2033198,1,0.91960347,0,0.92186666,1,0.79839784,0,1.1036553,0,1.0120037,0
CCOc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.270025714300445,bayer,0.71509314,0.0,0.70419574,0.0,1.0538706,0,1.0303558,1,0.7105297,0,0.7828063,0,1.0280238,1,0.9072058,0,1.1796523,0,0.90714747,0,0.90151083,0,0.8152771,0,1.1470861,1,1.012983,0
O=C(Cn1cc2cc(NC(=O)c3cccc(OCC4CC4)n3)ccc2n1)N1CCN(CC1)C(=O)c1ccccc1,6.087777943467584,bayer,0.7052126,0.0,1.3841995,1.0,0.72270703,0,1.5173444,1,0.8481382,0,1.0033457,1,1.0415552,1,0.8830325,0,1.1369854,0,0.9119409,0,0.8937735,0,0.82797986,1,1.1372426,1,1.0126473,0
CCc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.568636235841013,bayer,1.5493275,1.0,0.82687813,0.0,1.2679005,1,0.62886304,0,0.8612311,0,0.9825174,1,0.9957509,0,0.93123597,1,1.2217996,1,0.91659516,0,0.91658676,1,0.7912912,0,1.130061,1,1.0123527,0
COc1ccc(cc1)-c1nc(cs1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,7.327902142064282,bayer,1.2382293,1.0,0.58923453,0.0,1.2864728,1,1.0292997,1,0.74557495,0,0.8148315,0,1.0007635,0,0.9245816,1,1.209929,1,0.92804885,0,0.90683013,0,0.7791845,0,1.1068543,0,1.0163156,1
Brc1nc(cs1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.277366077466188,bayer,2.0234542,,1.1268396,,1.1683128,1,1.1004624,1,1.5781178,1,0.8207254,0,0.9481119,0,0.9436409,1,1.2317767,1,0.92282534,0,0.9131733,0,0.7924929,0,1.1129969,0,1.0096862,0
Fc1ccc(cc1)-c1nc(cs1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,7.508638306165728,bayer,2.429659,,1.8160977,,0.9980556,0,0.6908018,0,0.6333792,0,0.6722997,0,0.99351215,0,0.94946575,1,1.244035,1,0.93373555,1,0.92573917,1,0.78443897,0,1.10525,0,1.0119779,0
Fc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.0893755951107975,bayer,1.265394,1.0,0.54777676,0.0,1.2694,1,0.7512667,0,0.5447856,0,1.0190923,1,0.9508332,0,0.92294586,1,1.2101276,1,0.9233609,0,0.9184578,1,0.8054435,0,1.1253017,1,1.0114791,0
Brc1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccccc3)cc2c1,6.896196279044043,bayer,1.7341348,1.0,0.6814138,0.0,1.4017136,1,1.0868883,1,1.4749849,1,1.6144507,1,0.94086236,0,0.9256231,1,1.2183344,1,0.9196743,0,0.91116893,0,0.79870135,0,1.1260035,1,1.0102865,0
Fc1ccc(cc1)C(=O)N1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.7235381958267535,bayer,0.67918897,0.0,0.6299349,0.0,1.1033362,1,0.8903222,0,0.6465697,0,0.97785294,1,0.95580596,0,0.92381686,1,1.205989,1,0.91984767,0,0.91648716,1,0.81943244,1,1.1267843,1,1.0107768,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)c3ccccn3)cc2c1,6.070581074285707,bayer,1.5199876,,1.556809,,0.93441176,0,0.70472914,0,0.52486145,0,0.5779607,0,0.93362695,0,0.908021,1,1.1928556,1,0.93336785,1,0.92582464,1,0.8255738,1,1.0969846,0,1.0115966,0
COCC(=O)N1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.262012673666568,bayer,0.5356672,0.0,0.5944091,0.0,1.0629671,1,0.8638093,0,0.9800681,1,0.7490016,0,1.0220577,1,0.9169298,1,1.1991287,1,0.90948516,0,0.91782063,1,0.8522079,1,1.1045262,0,1.0190828,1
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(C4CCCC4)C(=O)C3)cc2c1,6.354577730650908,bayer,0.88674873,0.0,0.4282186,0.0,1.2538247,1,0.65228623,0,1.6152619,1,0.6831777,0,1.0050627,0,0.89691746,0,1.1801054,0,0.9319454,1,0.91236377,0,0.8191092,1,1.11429,1,1.0111346,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(C(=O)C3)c3ccccc3)cc2c1,6.085656842880559,bayer,0.88674873,0.0,0.4282186,0.0,1.2538247,1,0.65228623,0,1.6152619,1,0.6831777,0,1.0050627,0,0.89691746,0,1.1801054,0,0.9319454,1,0.91236377,0,0.8191092,1,1.11429,1,1.0111346,0
CC(C)(C)C(=O)N1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.458420756053419,bayer,2.0523038,,1.3722515,,1.0367748,0,0.7096846,0,0.5658742,0,0.9349802,0,1.0836023,1,0.9312012,1,1.1947691,1,0.9151443,0,0.913809,0,0.8249989,1,1.0914699,0,1.0145282,1
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC4CC4)CC3)cc2c1,6.245651664288983,bayer,1.2106882,1.0,0.86857426,0.0,0.9605627,0,1.0780098,1,1.5003648,1,1.1313696,1,1.00393,0,0.9012748,0,1.1623892,0,0.9208198,0,0.90743256,0,0.8413799,1,1.1048878,0,1.013112,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)Nc3ccnnc3)cc2c1,6.362510270487489,bayer,1.7550669,1.0,0.709627,0.0,1.4095566,1,0.8447841,0,1.8900247,1,0.9677997,1,1.0586001,1,0.9083865,1,1.1870177,1,0.92470413,0,0.9325895,1,0.8492541,1,1.130706,1,1.0143563,1
CC(C)(O)C(=O)N1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.17979854051436,bayer,1.4516132,,1.4644444,,0.9889828,0,0.70526564,0,0.5495192,0,0.7394304,0,1.0345076,1,0.9348448,1,1.239088,1,0.91238457,0,0.9158699,0,0.8148749,0,1.0932157,0,1.0135404,1
CC(N1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1)c1ccccc1,6.091514981121351,bayer,0.9065387,0.0,0.52031434,0.0,1.1168956,1,0.84556514,0,1.9118406,1,0.89181054,0,1.0720133,1,0.8954296,0,1.1754549,0,0.9262606,0,0.91212237,0,0.8224648,1,1.1133618,1,1.0145015,1
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3cccnc3)cc2c1,6.41907502432438,bayer,0.6359678,0.0,0.64600813,0.0,0.9989662,0,0.86868656,0,0.7466915,0,0.82391524,0,0.99148774,0,0.9104716,1,1.1881906,1,0.91789377,0,0.91252184,0,0.8210489,1,1.1160566,1,1.0129789,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)c3ccncc3)cc2c1,6.649751981665838,bayer,0.6359678,0.0,0.64600813,0.0,0.9989662,0,0.86868656,0,0.7466915,0,0.82391524,0,0.99148774,0,0.9104716,1,1.1881906,1,0.91789377,0,0.91252184,0,0.8210489,1,1.1160566,1,1.0129789,0
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)C(=O)N3CCOCC3)cc2c1,6.20551195334083,bayer,2.1603801,,1.6950994,,0.8997446,0,1.0531585,1,0.33174735,0,1.3932654,1,0.9634447,0,0.9075337,0,1.1729896,0,0.9045769,0,0.9309323,1,0.8301794,1,1.1087657,0,1.0109309,0
CNC(=O)CN1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.05453141486818,bayer,1.6980065,,1.1199204,,1.1524799,1,1.1432238,1,1.5014956,1,0.975381,1,1.0567634,1,0.9179057,1,1.206733,1,0.9155307,0,0.91277266,0,0.8156039,0,1.1306659,1,1.014655,1
FC(F)(F)c1cccc(n1)C(=O)Nc1ccc2nn(CC(=O)N3CCN(CC3)c3cnccn3)cc2c1,6.46344155742847,bayer,1.5199876,,1.556809,,0.93441176,0,0.70472914,0,0.52486145,0,0.5779607,0,0.93362695,0,0.908021,1,1.1928556,1,0.93336785,1,0.92582464,1,0.8255738,1,1.0969846,0,1.0115966,0
C[C@@H](O)C1CCN(CC1)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.1084625423274375,bayer,0.8134365,0.0,0.93827033,1.0,0.86277765,0,1.0733553,1,0.8969656,0,1.382613,1,0.97141474,0,0.89127487,0,1.1833603,0,0.9247301,0,0.91270375,0,0.80345213,0,1.1279595,1,1.0146804,1
CN1CCC2(C1)CCN(CC2)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.260427655549908,bayer,1.212838,1.0,0.795554,0.0,1.2796363,1,0.835969,0,2.2567697,1,0.7817973,0,1.0245057,1,0.89918286,0,1.1825566,0,0.9236986,0,0.9171958,1,0.8272495,1,1.0867534,0,1.018398,1
CC(=O)N1CC2(C1)CN(C2)C(=O)Cn1cc2cc(NC(=O)c3cccc(n3)C(F)(F)F)ccc2n1,6.267606240177032,bayer,1.4313385,1.0,0.8165712,0.0,1.1716923,1,1.0134602,1,1.000172,1,0.68566334,0,0.98799694,0,0.9122971,1,1.1923096,1,0.9160209,0,0.90549105,0,0.8181494,1,1.1153047,1,1.0178459,1
